#class tools::wcsv::ntuple
#title Dati_Microdosimetria
#separator 44
#vector_separator 59
#column double EdepNuc_keV
#column double yNuc_keV_um
#column double zNuc_mGy
#column double EdepCyto_keV
#column double yCyto_keV_um
#column double zCyto_mGy
#column double TotalTrackLength_um
#column double CytoTrackLength_um
0.339847,0.0849617,0.481439,1.26429,3.23468,0.0473333,1.22275,0.390855
8.32529,2.08132,11.7939,0,0,0,3.54269,0
0.208421,0.0521053,0.295257,4.5663,3.88146,0.170956,1.678,1.17644
0.424853,0.106213,0.601861,2.09256,0.175814,0.0783424,0,0
0.124276,0.0310689,0.176053,2.17106,0.182409,0.0812815,0,0
0.254559,0.0636397,0.360617,0.680041,0.057136,0.0254598,0,0
8.32512,2.08128,11.7937,0,0,0,3.96507,0
3.08593,0.771482,4.37164,5.23956,2.2264,0.196162,3.53579,2.35337
1.03003,0.257508,1.45918,0,0,0,0.316433,0
8.32641,2.0816,11.7955,0,0,0,2.67684,0
0.822703,0.205676,1.16547,3.95168,4.11091,0.147946,2.1798,0.961269
0.289484,0.072371,0.410093,1.65972,3.66821,0.0621377,0.612217,0.452461
0.529606,0.132401,0.750258,2.40854,5.40543,0.0901725,3.14251,0.445578
8.32823,2.08206,11.7981,0,0,0,3.86408,0
0.749003,0.187251,1.06106,2.74455,4.28164,0.102752,1.34461,0.641005
0.153283,0.0383206,0.217145,3.72365,3.52993,0.139408,4.32433,1.05488
8.32536,2.08134,11.794,0,0,0,3.54291,0
8.32441,2.0811,11.7927,0,0,0,3.40758,0
0.300006,0.0750016,0.425,0.805689,3.00859,0.0301639,0.672114,0.267797
8.32568,2.08142,11.7945,0,0,0,3.64716,0
0.322014,0.0805035,0.456176,0.45745,0.0384342,0.0171263,0,0
8.32401,2.081,11.7921,0,0,0,3.7826,0
0.430385,0.107596,0.609698,1.19152,4.48842,0.0446087,0.793459,0.265465
1.17105,0.292762,1.65895,3.10395,4.2422,0.116208,1.61058,0.731684
0.181842,0.0454606,0.257604,0.758811,4.00485,0.0284088,0.403913,0.189473
0.211771,0.0529429,0.300003,1.15131,4.97804,0.0431035,1.28715,0.231278
1.22055,0.305138,1.72908,1.53607,3.8025,0.0575084,1.46557,0.403963
0.689479,0.17237,0.97674,6.87345,3.67755,0.257332,3.27707,1.86903
0.432249,0.108062,0.61234,2.07791,0.174583,0.0777942,0,0
8.32553,2.08138,11.7942,0,0,0,3.94813,0
1.31674,0.329186,1.86535,4.2971,4.63748,0.160878,2.6636,0.926603
0.228106,0.0570266,0.323144,1.18572,0.0996228,0.0443919,0,0
1.24765,0.311913,1.76747,0.813503,0.0683493,0.0304564,0,0
8.32546,2.08136,11.7941,0,0,0,3.34045,0
0.00104184,0.000260461,0.00147591,0.923493,0.0775905,0.0345743,0,0
8.32398,2.081,11.792,0,0,0,3.53538,0
2.94331,0.735828,4.1696,1.44565,4.36149,0.0541232,2.13169,0.331459
0.106482,0.0266205,0.150846,0.872228,3.26908,0.032655,0.510396,0.266811
0.908715,0.227179,1.28732,0,0,0,0.26005,0
8.32415,2.08104,11.7923,0,0,0,3.83338,0
5.50375,1.37594,7.7968,1.24904,0.104942,0.0467623,2.63454,0
0.128635,0.0321587,0.182229,0.706456,5.45501,0.0264487,0.365188,0.129506
8.32802,2.082,11.7978,0,0,0,3.79906,0
1.1438,0.28595,1.62035,2.23537,4.6061,0.083689,1.33014,0.485305
0.111047,0.0277618,0.157314,0.582038,0.0489019,0.0217907,0,0
0.0987754,0.0246938,0.139929,0.734622,4.05758,0.0275032,0.319612,0.181049
8.32674,2.08168,11.7959,0,0,0,3.45024,0
8.32708,2.08177,11.7964,0,0,0,3.74241,0
4.62114,1.15528,6.54646,3.70653,2.62917,0.138767,3.58131,1.40977
1.26734,0.316834,1.79535,1.72787,0.145173,0.0646891,3.03702,0
0.324734,0.0811835,0.46003,1.36557,3.07926,0.051125,1.25039,0.443473
0.255648,0.0639119,0.362159,0.742079,4.68351,0.0277824,0.426426,0.158445
0.0777267,0.0194317,0.11011,1.51368,0.127177,0.05667,0,0
0.805474,0.201369,1.14106,5.30702,3.73841,0.198687,3.17635,1.41959
8.32725,2.08181,11.7967,0,0,0,3.37875,0
8.32842,2.08211,11.7983,0,0,0,3.85218,0
2.26672,0.566681,3.21112,2.77642,2.68516,0.103945,5.00122,1.03399
8.32584,2.08146,11.7947,0,0,0,2.94689,0
1.03075,0.257689,1.4602,0,0,0,0.303664,0
0.211705,0.0529262,0.299908,1.97584,0.166007,0.0739727,0,0
8.32326,2.08081,11.791,0,0,0,3.48603,0
8.32682,2.08171,11.7961,0,0,0,3.40136,0
1.10257,0.275642,1.56194,1.50137,0.126143,0.0562092,0,0
0.774851,0.193713,1.09768,1.48607,0.124857,0.0556364,0.306851,0
8.32632,2.08158,11.7954,0,0,0,3.57147,0
0.00516212,0.00129053,0.00731284,3.82998,3.63196,0.143389,1.48815,1.05452
0.286609,0.0716522,0.40602,0.873594,4.57692,0.0327061,0.407483,0.190869
8.32634,2.08159,11.7954,0,0,0,3.26421,0
0.0557277,0.0139319,0.0789458,6.1544,2.37163,0.230412,8.77855,2.59501
1.75515,0.438787,2.48641,18.8988,2.60115,0.707543,7.69942,7.26555
0.352123,0.0880307,0.49883,0.894963,0.0751935,0.0335062,0,0
0.101621,0.0254051,0.143959,0,0,0,0.0227701,0
0.908787,0.227197,1.28742,0,0,0,0.258856,0
0.322762,0.0806904,0.457235,2.18772,3.5788,0.0819053,0.902062,0.6113
0.8904,0.2226,1.26137,0,0,0,0.311287,0
1.88733,0.471833,2.67366,13.3483,2.08442,0.499741,6.91148,6.40382
0.125692,0.0314231,0.17806,0.916626,0.0770136,0.0343172,0,0
0.490869,0.122717,0.695382,1.79203,0.150564,0.0670912,0,0
1.30848,0.327121,1.85364,1.74868,0.146922,0.0654683,0,0
0.0541358,0.013534,0.0766907,0.749228,0.062949,0.0280501,0,0
1.04386,0.260964,1.47876,1.78106,5.47621,0.0666804,1.70407,0.325236
1.30706,0.326764,1.85162,0.793333,0.0666546,0.0297013,0,0
0.907544,0.226886,1.28566,0,0,0,0.371939,0
8.32835,2.08209,11.7982,0,0,0,3.54179,0
16.9363,4.23408,23.9926,16.2609,5.20715,0.608784,10.621,3.1228
0.889645,0.222411,1.2603,0,0,0,0.376713,0
0.0488027,0.0122007,0.0691356,3.05908,0.257019,0.114528,0,0
0.181759,0.0454397,0.257486,1.39697,3.82478,0.0523005,0.816496,0.365241
0.103912,0.0259779,0.147205,0,0,0,0.0177665,0
0.908407,0.227102,1.28688,0,0,0,0.320229,0
0.357979,0.0894948,0.507126,0.956141,3.05759,0.0357966,0.715493,0.312711
0.798669,0.199667,1.13142,0.968173,3.54333,0.036247,0.717074,0.273238
0.12338,0.0308451,0.174785,1.48208,5.56781,0.055487,0.53035,0.266187
8.32786,2.08196,11.7975,0,0,0,3.15022,0
0.28738,0.0718449,0.407112,1.07584,4.51639,0.0402779,0.527961,0.238208
0.50967,0.127418,0.722017,1.39419,0.117138,0.0521964,0,0
0.0923297,0.0230824,0.130798,3.15236,3.88863,0.11802,1.07164,0.810661
0.0842783,0.0210696,0.119392,1.61194,4.52161,0.0603487,1.0504,0.356496
0.103801,0.0259503,0.147048,0,0,0,0.0341553,0
1.91774,0.479436,2.71674,5.13744,3.76946,0.192339,7.37799,1.36291
0.0236382,0.00590954,0.0334867,0.914388,0.0768255,0.0342334,0,0
0.126039,0.0315097,0.178551,0.958879,6.27771,0.0358991,0.738689,0.152743
8.32496,2.08124,11.7934,0,0,0,3.44106,0
3.34904,0.837259,4.74436,4.82519,3.93834,0.180648,3.33148,1.22518
8.32572,2.08143,11.7945,0,0,0,3.18181,0
0.88988,0.22247,1.26064,0,0,0,0.196818,0
0.0220128,0.00550321,0.0311842,0.986635,0.0828956,0.0369383,0.54365,0
0.997005,0.249251,1.41239,2.95102,4.49656,0.110482,4.45824,0.656283
0.0420088,0.0105022,0.0595112,1.45489,0.122238,0.0544692,0,0
0.889724,0.222431,1.26041,0,0,0,0.355927,0
4.40103,1.10026,6.23466,13.5849,1.93278,0.5086,8.31051,7.02868
0.196452,0.049113,0.278301,2.00247,4.39557,0.0749697,0.680759,0.455566
0.238577,0.0596441,0.337976,3.09361,3.47026,0.11582,6.59188,0.891463
0.291116,0.0727791,0.412406,1.78612,4.58102,0.0668697,1.03082,0.389895
8.31513,2.07878,11.7795,0,0,0,3.73108,0
0.308916,0.0772291,0.437622,0.883527,4.93631,0.033078,0.540177,0.178985
3.2825,0.820626,4.65011,9.43657,3.92996,0.353292,8.76922,2.40119
0.286627,0.0716567,0.406046,0.94703,0.0795681,0.0354555,0.515697,0
0.409107,0.102277,0.579555,0.538681,0.0452592,0.0201675,0,0
0.840186,0.210046,1.19024,0.826899,6.17278,0.030958,0.643128,0.133959
0.362442,0.0906104,0.513448,1.09515,0.0920129,0.0410009,0,0
1.02994,0.257484,1.45905,0,0,0,0.273703,0
8.32597,2.08149,11.7949,0,0,0,3.31107,0
0.10799,0.0269974,0.152982,5.05955,14.4779,0.189423,0.774129,0.349468
0.0208325,0.00520811,0.029512,2.42518,0.20376,0.0907952,0,0
0.907592,0.226898,1.28573,0,0,0,0.344285,0
1.03042,0.257606,1.45973,0,0,0,0.300771,0
1.34099,0.335246,1.89969,1.03323,0.0868108,0.0386829,0,0
